hours_01_01_11,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
451.00,1,0,1,1,13.12,14.395,57,27.9993,4,108,112
452.00,1,0,1,1,13.12,15.15,49,19.9995,2,74,76
453.00,1,0,1,1,13.12,14.395,49,27.9993,4,55,59
454.00,1,0,1,1,12.3,15.15,52,11.0014,6,53,59
455.00,1,0,1,1,12.3,13.635,52,31.0009,1,27,28
744.00,1,0,1,2,6.56,9.09,64,7.0015,2,6,8
745.00,1,0,1,2,6.56,9.09,69,7.0015,0,3,3
746.00,1,0,1,2,6.56,11.365,69,0,0,2,2
747.00,1,0,1,2,6.56,11.365,69,0,0,2,2
749.00,1,0,1,3,5.74,10.605,93,0,0,3,3
750.00,1,0,1,3,5.74,10.605,93,0,0,22,22
751.00,1,0,1,3,6.56,11.365,93,0,0,52,52
752.00,1,0,1,3,6.56,11.365,93,0,3,132,135
753.00,1,0,1,2,6.56,11.365,93,0,2,114,116
754.00,1,0,1,2,6.56,11.365,93,0,0,47,47
755.00,1,0,1,2,7.38,12.12,86,0,2,49,51
756.00,1,0,1,2,8.2,12.88,86,0,2,53,55
757.00,1,0,1,2,8.2,12.88,86,0,3,49,52
758.00,1,0,1,2,9.02,12.88,80,6.0032,5,49,54
759.00,1,0,1,2,9.84,14.395,75,0,7,45,52
760.00,1,0,1,2,9.84,12.12,75,8.9981,3,61,64
761.00,1,0,1,2,9.84,14.395,75,0,4,172,176
762.00,1,0,1,2,9.84,12.88,81,7.0015,3,165,168
763.00,1,0,1,2,9.84,12.12,81,8.9981,3,105,108
764.00,1,0,1,2,9.02,11.365,87,8.9981,5,69,74
765.00,1,0,1,2,9.02,11.365,87,8.9981,0,64,64
766.00,1,0,1,2,9.02,12.88,87,6.0032,2,34,36
767.00,1,0,1,3,8.2,9.85,93,12.998,1,15,16
768.00,1,0,1,3,9.02,12.12,93,7.0015,0,2,2
769.00,1,0,1,3,9.02,11.365,93,12.998,0,3,3
770.00,1,0,1,3,9.02,11.365,93,8.9981,4,0,4
771.00,1,0,1,3,9.02,11.365,93,8.9981,0,1,1
772.00,1,0,1,3,9.02,10.605,93,19.0012,0,1,1
773.00,1,0,1,3,9.02,12.12,93,7.0015,0,3,3
774.00,1,0,1,3,9.02,12.12,93,7.0015,1,17,18
775.00,1,0,1,3,9.02,10.605,93,15.0013,1,48,49
776.00,1,0,1,3,9.02,10.605,93,15.0013,1,154,155
777.00,1,0,1,2,9.84,12.88,93,6.0032,4,119,123
778.00,1,0,1,2,9.02,13.635,100,0,2,59,61
779.00,1,0,1,2,9.84,11.365,93,12.998,5,47,52
780.00,1,0,1,2,9.84,11.365,93,15.0013,3,61,64
781.00,1,0,1,1,13.94,16.665,93,11.0014,1,74,75
782.00,1,0,1,1,15.58,19.695,82,26.0027,2,61,63
783.00,1,0,1,1,15.58,19.695,76,22.0028,10,66,76
784.00,1,0,1,1,14.76,16.665,71,19.9995,8,95,103
785.00,1,0,1,1,14.76,15.91,53,35.0008,7,183,190
786.00,1,0,1,1,13.94,14.395,42,36.9974,7,175,182
787.00,1,0,1,1,11.48,12.12,45,32.9975,3,88,91
788.00,1,0,1,1,9.84,9.85,48,36.9974,4,71,75
789.00,1,0,1,1,9.02,9.85,47,22.0028,1,62,63
790.00,1,0,1,1,9.02,10.605,44,16.9979,5,35,40
791.00,1,0,1,1,8.2,8.335,44,30.0026,3,29,32
792.00,1,0,1,1,8.2,8.335,40,30.0026,1,11,12
793.00,1,0,1,1,8.2,7.575,44,35.0008,0,5,5
794.00,1,0,1,1,7.38,8.335,43,16.9979,0,2,2
795.00,1,0,1,1,7.38,8.335,43,16.9979,0,1,1
797.00,1,0,1,1,6.56,6.82,50,19.9995,0,2,2
798.00,1,0,1,1,6.56,6.82,43,23.9994,0,39,39
799.00,1,0,1,1,5.74,6.06,50,22.0028,1,86,87
800.00,1,0,1,1,5.74,6.06,50,23.9994,4,184,188
801.00,1,0,1,1,6.56,6.82,47,19.9995,6,127,133
802.00,1,0,1,1,7.38,7.575,43,22.0028,2,50,52
803.00,1,0,1,1,7.38,6.82,43,30.0026,9,55,64
804.00,1,0,1,1,8.2,9.09,40,23.9994,2,67,69
805.00,1,0,1,1,8.2,8.335,40,27.9993,4,47,51
806.00,1,0,1,1,9.02,9.85,37,26.0027,4,43,47
807.00,1,0,1,1,9.02,9.85,37,22.0028,4,56,60
808.00,1,0,1,1,9.02,10.605,37,16.9979,5,73,78
809.00,1,0,1,1,8.2,9.85,40,12.998,5,170,175
810.00,1,0,1,1,8.2,10.605,40,11.0014,2,145,147
811.00,1,0,1,1,8.2,12.88,40,0,4,92,96
812.00,1,0,1,1,8.2,11.365,47,6.0032,1,108,109
813.00,1,0,1,1,7.38,10.605,55,7.0015,1,53,54
814.00,1,0,1,1,7.38,10.605,51,6.0032,2,39,41
815.00,1,0,1,1,8.2,11.365,47,7.0015,4,34,38
816.00,1,0,1,2,8.2,12.88,44,0,3,10,13
817.00,1,0,1,2,6.56,11.365,59,0,0,7,7
818.00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
819.00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
821.00,1,0,1,2,5.74,7.575,63,8.9981,0,7,7
822.00,1,0,1,2,6.56,11.365,55,0,2,26,28
823.00,1,0,1,1,5.74,10.605,59,0,0,87,87
824.00,1,0,1,1,5.74,7.575,74,8.9981,3,217,220
825.00,1,0,1,2,6.56,9.09,80,8.9981,3,124,127
826.00,1,0,1,2,8.2,10.605,51,8.9981,5,46,51
827.00,1,0,1,1,9.02,11.365,51,11.0014,3,61,64
828.00,1,0,1,2,9.84,12.12,48,11.0014,8,78,86
829.00,1,0,1,2,10.66,12.88,50,15.0013,9,73,82
830.00,1,0,1,2,11.48,13.635,45,11.0014,15,76,91
831.00,1,0,1,2,11.48,13.635,48,16.9979,9,81,90
832.00,1,0,1,2,12.3,14.395,42,15.0013,8,91,99
833.00,1,0,1,2,10.66,13.635,56,8.9981,10,195,205
834.00,1,0,1,2,9.84,12.88,60,7.0015,3,152,155
835.00,1,0,1,2,9.84,12.12,65,8.9981,1,102,103
836.00,1,0,1,2,9.84,12.12,65,11.0014,2,69,71
837.00,1,0,1,2,9.84,12.12,70,11.0014,2,41,43
838.00,1,0,1,2,9.84,12.12,65,11.0014,1,45,46
839.00,1,0,1,2,9.84,12.12,70,8.9981,1,30,31
840.00,1,0,0,2,9.84,12.12,70,11.0014,3,36,39
841.00,1,0,0,2,9.84,12.12,65,11.0014,1,17,18
842.00,1,0,0,2,9.84,12.12,75,11.0014,5,12,17
843.00,1,0,0,2,9.84,12.12,75,11.0014,1,10,11
844.00,1,0,0,3,9.02,11.365,93,8.9981,0,8,8
845.00,1,0,0,3,8.2,11.365,100,6.0032,0,9,9
846.00,1,0,0,3,8.2,12.88,100,0,0,4,4
847.00,1,0,0,3,9.02,12.88,93,6.0032,0,4,4
848.00,1,0,0,3,8.2,11.365,100,6.0032,0,10,10
849.00,1,0,0,3,8.2,11.365,100,6.0032,3,17,20
850.00,1,0,0,3,8.2,10.605,100,8.9981,3,31,34
851.00,1,0,0,3,9.02,11.365,100,8.9981,1,46,47
852.00,1,0,0,3,9.02,11.365,100,11.0014,10,42,52
853.00,1,0,0,3,9.02,11.365,100,11.0014,10,62,72
854.00,1,0,0,3,9.02,13.635,100,0,5,50,55
855.00,1,0,0,3,9.02,13.635,100,0,11,49,60
856.00,1,0,0,3,9.02,11.365,100,8.9981,8,63,71
857.00,1,0,0,2,9.84,10.605,100,19.0012,14,64,78
858.00,1,0,0,2,11.48,12.12,93,30.0026,2,81,83
859.00,1,0,0,2,11.48,12.12,93,30.0026,6,78,84
860.00,1,0,0,1,12.3,14.395,87,16.9979,5,64,69
861.00,1,0,0,1,10.66,12.88,100,12.998,3,53,56
862.00,1,0,0,1,10.66,13.635,93,8.9981,2,43,45
863.00,1,0,0,1,10.66,12.88,93,15.0013,7,52,59
864.00,1,0,0,1,10.66,12.88,70,12.998,2,37,39
865.00,1,0,0,1,10.66,11.365,65,27.9993,4,40,44
866.00,1,0,0,1,10.66,11.365,60,22.0028,0,20,20
867.00,1,0,0,1,10.66,14.395,60,6.0032,3,10,13
868.00,1,0,0,1,10.66,11.365,60,23.9994,0,2,2
869.00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
870.00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
871.00,1,0,0,1,9.84,12.12,65,11.0014,0,8,8
872.00,1,0,0,1,9.84,12.88,65,7.0015,2,21,23
873.00,1,0,0,1,11.48,14.395,56,7.0015,7,38,45
874.00,1,0,0,1,12.3,14.395,52,16.9979,15,74,89
875.00,1,0,0,1,13.12,15.15,49,16.9979,28,89,117
876.00,1,0,0,1,13.94,16.665,46,0,48,126,174
877.00,1,0,0,1,13.94,18.18,46,0,47,135,182
878.00,1,0,0,1,13.94,17.425,46,6.0032,47,114,161
879.00,1,0,0,1,13.94,17.425,46,6.0032,52,130,182
880.00,1,0,0,1,13.94,17.425,49,7.0015,42,115,157
881.00,1,0,0,1,13.94,18.18,46,0,24,97,121
882.00,1,0,0,1,12.3,15.15,56,11.0014,13,65,78
883.00,1,0,0,1,11.48,14.395,61,8.9981,1,20,21
884.00,1,0,0,1,11.48,14.395,61,7.0015,5,21,26
885.00,1,0,0,1,10.66,15.15,60,0,5,22,27
886.00,1,0,0,1,10.66,15.15,60,0,5,57,62
887.00,1,0,0,1,9.84,14.395,65,0,4,26,30
888.00,1,0,1,1,9.84,14.395,65,0,1,14,15
889.00,1,0,1,1,9.02,13.635,75,0,1,4,5
890.00,1,0,1,1,8.2,12.88,80,0,0,3,3
891.00,1,0,1,1,8.2,12.88,86,0,0,1,1
892.00,1,0,1,1,8.2,12.88,86,0,1,1,2
893.00,1,0,1,1,8.2,12.88,86,0,1,9,10
894.00,1,0,1,1,7.38,12.12,93,0,1,29,30
895.00,1,0,1,1,7.38,12.12,86,0,6,89,95
896.00,1,0,1,2,6.56,11.365,100,0,7,223,230
897.00,1,0,1,1,9.02,13.635,80,0,3,115,118
898.00,1,0,1,1,9.84,12.88,75,7.0015,6,49,55
899.00,1,0,1,1,12.3,15.91,65,6.0032,11,36,47
900.00,1,0,1,2,13.12,17.425,62,0,7,59,66
901.00,1,0,1,2,14.76,18.18,57,6.0032,10,54,64
902.00,1,0,1,2,14.76,18.18,57,6.0032,8,52,60
903.00,1,0,1,2,15.58,19.695,54,6.0032,4,46,50
904.00,1,0,1,2,14.76,17.425,57,8.9981,16,98,114
905.00,1,0,1,2,13.12,15.91,70,11.0014,9,207,216
906.00,1,0,1,2,13.94,16.665,66,8.9981,5,170,175
907.00,1,0,1,2,13.12,17.425,70,0,5,123,128
908.00,1,0,1,2,13.12,16.665,70,7.0015,6,82,88
909.00,1,0,1,1,13.12,17.425,70,0,3,75,78
910.00,1,0,1,1,11.48,15.15,81,6.0032,3,34,37
911.00,1,0,1,2,12.3,16.665,81,0,6,19,25
912.00,1,0,1,2,11.48,15.91,87,0,4,6,10
913.00,1,0,1,2,11.48,15.91,87,0,0,4,4
914.00,1,0,1,2,10.66,13.635,93,7.0015,1,1,2
915.00,1,0,1,3,11.48,13.635,93,11.0014,0,1,1
916.00,1,0,1,1,10.66,12.88,93,11.0014,0,3,3
917.00,1,0,1,1,10.66,11.365,81,22.0028,0,2,2
918.00,1,0,1,1,10.66,11.365,70,22.0028,0,39,39
919.00,1,0,1,1,9.84,9.85,65,27.9993,3,97,100
920.00,1,0,1,1,9.84,9.85,56,32.9975,7,236,243
921.00,1,0,1,1,9.84,9.85,52,32.9975,7,128,135
922.00,1,0,1,1,9.02,9.09,47,36.9974,4,44,48
923.00,1,0,1,1,9.02,9.09,47,31.0009,1,49,50
924.00,1,0,1,1,9.84,9.85,38,32.9975,2,63,65
925.00,1,0,1,2,9.84,9.85,32,30.0026,2,48,50
926.00,1,0,1,1,9.02,9.85,37,27.9993,3,61,64
927.00,1,0,1,1,9.02,9.85,35,26.0027,6,45,51
928.00,1,0,1,1,9.02,9.09,35,35.0008,4,79,83
929.00,1,0,1,1,9.02,9.09,32,39.0007,4,172,176
930.00,1,0,1,1,8.2,9.09,32,26.0027,1,151,152
931.00,1,0,1,1,6.56,6.06,40,31.0009,1,100,101
932.00,1,0,1,1,6.56,6.82,40,22.0028,3,53,56
933.00,1,0,1,1,5.74,5.305,33,31.0009,8,46,54
934.00,1,0,1,1,4.92,5.305,33,23.9994,0,29,29
935.00,1,0,1,1,4.92,5.305,33,22.0028,3,9,12
936.00,1,0,1,1,4.1,3.79,36,23.9994,0,17,17
937.00,1,0,1,1,4.1,5.305,36,15.0013,0,7,7
938.00,1,0,1,1,3.28,3.79,38,19.0012,1,2,3
939.00,1,0,1,1,2.46,3.79,45,8.9981,0,2,2
941.00,1,0,1,1,2.46,5.305,45,7.0015,0,7,7
942.00,1,0,1,1,2.46,7.575,45,0,0,43,43
943.00,1,0,1,1,2.46,5.305,49,7.0015,4,95,99
944.00,1,0,1,1,4.1,6.82,42,0,1,198,199
945.00,1,0,1,1,4.92,6.82,39,11.0014,4,119,123
946.00,1,0,1,1,5.74,9.09,36,0,8,51,59
947.00,1,0,1,2,5.74,7.575,43,11.0014,1,40,41
948.00,1,0,1,2,7.38,9.09,40,15.0013,4,57,61
949.00,1,0,1,1,7.38,8.335,40,16.9979,2,67,69
950.00,1,0,1,1,8.2,9.09,34,19.9995,2,56,58
951.00,1,0,1,2,8.2,9.09,34,19.0012,3,61,64
952.00,1,0,1,2,8.2,9.85,37,16.9979,7,72,79
953.00,1,0,1,2,8.2,9.85,34,16.9979,9,157,166
954.00,1,0,1,2,7.38,8.335,47,19.9995,2,168,170
955.00,1,0,1,3,5.74,6.06,86,16.9979,1,87,88
956.00,1,0,1,3,5.74,7.575,86,11.0014,0,84,84
957.00,1,0,1,2,5.74,7.575,86,11.0014,0,83,83
958.00,1,0,1,3,6.56,8.335,80,11.0014,4,42,46
959.00,1,0,1,3,6.56,7.575,80,12.998,0,37,37
960.00,1,0,1,3,5.74,6.82,86,12.998,0,16,16
961.00,1,0,1,3,5.74,7.575,80,8.9981,0,7,7
962.00,1,0,1,3,5.74,7.575,80,8.9981,0,3,3
964.00,1,0,1,2,5.74,6.82,59,15.0013,0,1,1
965.00,1,0,1,2,4.92,6.06,50,15.0013,0,6,6
966.00,1,0,1,2,4.92,6.06,54,19.0012,0,26,26
967.00,1,0,1,1,4.1,3.79,50,27.9993,0,99,99
968.00,1,0,1,1,4.1,3.79,49,22.0028,5,173,178
969.00,1,0,1,1,4.92,5.305,42,23.9994,1,121,122
970.00,1,0,1,1,4.92,5.305,42,19.9995,1,34,35
971.00,1,0,1,1,5.74,6.06,39,23.9994,1,44,45
972.00,1,0,1,1,6.56,6.82,34,26.0027,4,65,69
973.00,1,0,1,1,7.38,8.335,29,19.9995,3,59,62
974.00,1,0,1,1,8.2,9.09,27,19.0012,6,42,48
975.00,1,0,1,1,8.2,9.85,25,16.9979,0,50,50
976.00,1,0,1,1,8.2,9.09,27,19.9995,4,76,80
977.00,1,0,1,1,7.38,9.09,26,12.998,6,159,165
978.00,1,0,1,1,6.56,9.09,28,8.9981,3,157,160
979.00,1,0,1,1,5.74,8.335,28,7.0015,2,110,112
980.00,1,0,1,1,5.74,9.09,31,6.0032,4,93,97
981.00,1,0,1,1,5.74,10.605,39,0,2,70,72
982.00,1,0,1,1,4.92,9.85,39,0,4,47,51
983.00,1,0,1,1,4.92,7.575,42,7.0015,1,33,34
984.00,1,0,1,1,4.1,6.82,49,7.0015,2,12,14
985.00,1,0,1,1,4.1,6.82,54,6.0032,1,6,7
986.00,1,0,1,1,4.1,6.82,54,6.0032,0,3,3
989.00,1,0,1,1,3.28,6.06,63,6.0032,0,4,4
990.00,1,0,1,1,4.1,9.09,68,0,1,23,24
991.00,1,0,1,1,3.28,8.335,73,0,1,73,74
992.00,1,0,1,1,4.1,6.06,74,11.0014,4,212,216
993.00,1,0,1,1,4.92,6.06,74,15.0013,8,132,140
994.00,1,0,1,1,5.74,6.82,69,12.998,5,39,44
995.00,1,0,1,1,9.02,11.365,47,8.9981,12,52,64
996.00,1,0,1,1,9.02,11.365,47,8.9981,7,64,71
997.00,1,0,1,1,9.84,11.365,35,12.998,21,89,110
998.00,1,0,1,1,12.3,14.395,26,16.9979,17,67,84
999.00,1,0,1,1,13.12,15.91,21,11.0014,12,62,74
1000.00,1,0,1,1,12.3,14.395,28,12.998,14,111,125
1001.00,1,0,1,1,12.3,16.665,24,0,18,193,211
1002.00,1,0,1,1,11.48,15.91,28,0,9,165,174
1003.00,1,0,1,1,10.66,15.15,33,0,7,94,101
1004.00,1,0,1,1,9.02,11.365,55,8.9981,2,61,63
1005.00,1,0,1,1,8.2,10.605,59,8.9981,1,46,47
1006.00,1,0,1,1,8.2,11.365,64,6.0032,2,41,43
1007.00,1,0,1,1,7.38,12.12,69,0,5,48,53
1008.00,1,0,0,1,6.56,9.85,69,6.0032,3,27,30
1009.00,1,0,0,1,5.74,10.605,86,0,2,22,24
1010.00,1,0,0,1,5.74,10.605,80,0,2,13,15
1011.00,1,0,0,1,4.92,9.85,80,0,3,7,10
1012.00,1,0,0,1,4.92,8.335,74,6.0032,0,4,4
1013.00,1,0,0,1,4.92,8.335,74,6.0032,0,1,1
1014.00,1,0,0,1,4.92,6.82,93,12.998,1,1,2
1015.00,1,0,0,1,4.92,7.575,80,7.0015,2,9,11
1016.00,1,0,0,1,5.74,7.575,86,8.9981,2,28,30
1017.00,1,0,0,1,6.56,9.09,64,8.9981,5,38,43
1018.00,1,0,0,1,9.02,10.605,41,16.9979,13,71,84
1019.00,1,0,0,1,12.3,13.635,28,22.0028,30,84,114
1020.00,1,0,0,1,12.3,13.635,39,31.0009,27,93,120
1021.00,1,0,0,1,12.3,13.635,39,27.9993,32,103,135
1022.00,1,0,0,1,13.94,15.91,31,19.0012,30,90,120
1023.00,1,0,0,1,13.94,15.15,29,27.9993,47,127,174
1024.00,1,0,0,1,13.94,15.15,29,27.9993,42,103,145
1025.00,1,0,0,1,13.12,14.395,31,35.0008,24,113,137
1026.00,1,0,0,1,11.48,12.88,38,22.0028,4,60,64
1027.00,1,0,0,1,11.48,13.635,38,11.0014,2,39,41
1028.00,1,0,0,1,10.66,12.88,41,15.0013,1,39,40
1029.00,1,0,0,1,10.66,15.15,41,0,9,42,51
1030.00,1,0,0,1,9.84,12.88,44,6.0032,6,39,45
1031.00,1,0,0,1,9.02,11.365,51,8.9981,1,31,32
1032.00,1,0,0,1,8.2,11.365,64,7.0015,5,34,39
1033.00,1,0,0,1,8.2,11.365,59,6.0032,1,23,24
1034.00,1,0,0,2,8.2,11.365,75,6.0032,1,19,20
1035.00,1,0,0,2,8.2,11.365,69,7.0015,4,8,12
1036.00,1,0,0,2,8.2,10.605,69,11.0014,0,2,2
1038.00,1,0,0,2,8.2,10.605,69,8.9981,2,3,5
1039.00,1,0,0,2,9.02,13.635,55,0,0,3,3
1040.00,1,0,0,2,9.02,11.365,64,12.998,1,11,12
1041.00,1,0,0,2,9.84,11.365,60,15.0013,12,35,47
1042.00,1,0,0,1,12.3,13.635,45,22.0028,19,86,105
1043.00,1,0,0,1,13.12,14.395,39,30.0026,26,86,112
1044.00,1,0,0,1,14.76,15.91,32,31.0009,58,94,152
1045.00,1,0,0,1,15.58,19.695,29,23.9994,62,92,154
1046.00,1,0,0,2,16.4,20.455,30,27.9993,51,110,161
1047.00,1,0,0,2,16.4,20.455,30,19.9995,40,122,162
1048.00,1,0,0,2,17.22,21.21,28,22.0028,28,106,134
1049.00,1,0,0,1,17.22,21.21,28,22.0028,30,95,125
1050.00,1,0,0,1,16.4,20.455,32,19.9995,17,78,95
1051.00,1,0,0,1,16.4,20.455,35,19.0012,11,50,61
1052.00,1,0,0,1,16.4,20.455,35,22.0028,15,32,47
1053.00,1,0,0,1,16.4,20.455,35,23.9994,6,45,51
1054.00,1,0,0,1,16.4,20.455,35,19.9995,5,31,36
1055.00,1,0,0,1,16.4,20.455,35,23.9994,3,27,30
1056.00,1,0,1,1,15.58,19.695,37,23.9994,3,8,11
1057.00,1,0,1,1,15.58,19.695,37,23.9994,1,6,7
1058.00,1,0,1,1,14.76,16.665,40,19.9995,0,2,2
1059.00,1,0,1,1,13.94,15.91,46,15.0013,1,1,2
1060.00,1,0,1,1,13.12,15.15,53,19.0012,0,2,2
1061.00,1,0,1,1,13.12,15.15,53,19.0012,0,3,3
1062.00,1,0,1,1,13.94,15.15,46,19.9995,1,25,26
1063.00,1,0,1,1,13.94,15.15,46,19.9995,2,96,98
1064.00,1,0,1,1,15.58,19.695,40,31.0009,7,249,256
1065.00,1,0,1,1,16.4,20.455,37,26.0027,8,122,130
1066.00,1,0,1,1,18.04,21.97,33,15.0013,9,46,55
1067.00,1,0,1,1,21.32,25,23,16.9979,10,43,53
1068.00,1,0,1,1,22.96,26.515,22,30.0026,27,99,126
1069.00,1,0,1,1,23.78,27.275,19,26.0027,27,93,120
1070.00,1,0,1,1,24.6,29.545,15,32.9975,14,76,90
1071.00,1,0,1,1,22.96,26.515,21,43.9989,19,71,90
1072.00,1,0,1,1,21.32,25,27,31.0009,16,102,118
1073.00,1,0,1,1,18.86,22.725,33,40.9973,25,218,243
1074.00,1,0,1,1,16.4,20.455,40,40.9973,11,194,205
1075.00,1,0,1,1,15.58,19.695,43,32.9975,12,86,98
1076.00,1,0,1,1,14.76,15.91,46,31.0009,5,65,70
1077.00,1,0,1,1,14.76,15.91,50,35.0008,8,35,43
1078.00,1,0,1,1,13.94,14.395,46,43.9989,1,44,45
1079.00,1,0,1,1,13.12,14.395,49,32.9975,1,19,20
1080.00,1,0,1,1,12.3,13.635,49,27.9993,7,12,19
1081.00,1,0,1,1,12.3,12.12,42,51.9987,0,5,5
1082.00,1,0,1,1,11.48,11.365,41,46.0022,1,2,3
1084.00,1,0,1,1,9.02,9.09,37,35.0008,0,1,1
1085.00,1,0,1,1,9.02,9.09,32,31.0009,0,4,4
1086.00,1,0,1,1,8.2,9.09,32,22.0028,0,30,30
1087.00,1,0,1,1,8.2,9.09,32,23.9994,2,103,105
1088.00,1,0,1,1,8.2,9.09,32,23.9994,10,213,223
1089.00,1,0,1,1,9.02,9.85,29,30.0026,2,108,110
1090.00,1,0,1,1,9.84,10.605,27,19.0012,5,47,52
1091.00,1,0,1,1,10.66,12.12,25,16.9979,11,46,57
1092.00,1,0,1,1,11.48,13.635,24,16.9979,6,65,71
1093.00,1,0,1,1,13.12,15.15,21,15.0013,14,68,82
1094.00,1,0,1,1,13.94,15.91,19,15.0013,10,69,79
1095.00,1,0,1,1,13.94,16.665,19,11.0014,11,74,85
1096.00,1,0,1,1,13.94,15.91,19,16.9979,21,77,98
1097.00,1,0,1,1,13.12,15.15,22,15.0013,15,191,206
1098.00,1,0,1,1,12.3,15.15,22,8.9981,14,198,212
1099.00,1,0,1,1,11.48,14.395,26,8.9981,3,142,145
1100.00,1,0,1,1,10.66,13.635,33,7.0015,3,98,101
1101.00,1,0,1,1,9.84,14.395,52,0,5,61,66
1102.00,1,0,1,1,9.84,14.395,44,0,0,41,41
1103.00,1,0,1,2,9.02,12.88,44,6.0032,0,20,20
1104.00,1,0,1,1,9.02,12.88,41,6.0032,0,15,15
1105.00,1,0,1,1,8.2,11.365,44,6.0032,0,9,9
1107.00,1,0,1,2,8.2,9.85,47,12.998,0,1,1
1108.00,1,0,1,1,8.2,9.85,51,12.998,0,1,1
1109.00,1,0,1,1,8.2,9.85,47,12.998,0,5,5
1110.00,1,0,1,1,8.2,9.85,55,15.0013,1,32,33
1111.00,1,0,1,2,8.2,9.85,55,15.0013,5,103,108
1112.00,1,0,1,2,9.02,11.365,55,11.0014,6,224,230
1113.00,1,0,1,1,9.84,10.605,52,19.0012,2,122,124
1114.00,1,0,1,1,10.66,11.365,41,26.0027,14,55,69
1115.00,1,0,1,1,13.94,15.15,34,19.9995,7,59,66
1116.00,1,0,1,1,15.58,19.695,32,22.0028,14,72,86
1117.00,1,0,1,1,17.22,21.21,30,23.9994,13,80,93
1118.00,1,0,1,1,18.86,22.725,28,27.9993,17,65,82
1119.00,1,0,1,1,18.86,22.725,28,27.9993,35,82,117
1120.00,1,0,1,1,18.86,22.725,31,26.0027,26,96,122
1121.00,1,0,1,1,18.86,22.725,28,19.0012,11,244,255
1122.00,1,0,1,1,16.4,20.455,40,15.0013,20,202,222
1123.00,1,0,1,1,13.94,15.91,53,15.0013,18,143,161
1124.00,1,0,1,1,15.58,19.695,43,12.998,10,108,118
1125.00,1,0,1,1,14.76,17.425,46,12.998,5,87,92
1126.00,1,0,1,1,13.94,16.665,53,12.998,12,61,73
1127.00,1,0,1,1,15.58,19.695,40,15.0013,2,31,33
1128.00,1,0,1,1,13.94,16.665,53,12.998,1,16,17
1129.00,1,0,1,1,13.94,15.91,53,15.0013,0,6,6
1130.00,1,0,1,2,13.94,15.91,53,15.0013,2,4,6
1131.00,1,0,1,1,13.94,16.665,53,12.998,3,1,4
1132.00,1,0,1,1,13.12,15.91,57,12.998,3,1,4
1133.00,1,0,1,1,13.12,16.665,66,6.0032,1,11,12
1134.00,1,0,1,1,12.3,15.15,70,8.9981,3,44,47
1135.00,1,0,1,1,13.12,16.665,57,7.0015,7,119,126
1136.00,1,0,1,1,13.12,16.665,57,6.0032,18,267,285
1137.00,1,0,1,1,14.76,17.425,57,12.998,16,163,179
1138.00,1,0,1,1,15.58,19.695,54,12.998,18,70,88
1139.00,1,0,1,2,18.04,21.97,44,16.9979,19,71,90
1140.00,1,0,1,1,19.68,23.485,41,15.0013,15,86,101
1141.00,1,0,1,1,22.14,25.76,34,15.0013,15,108,123
1142.00,1,0,1,1,24.6,31.06,31,15.0013,26,55,81
1143.00,1,0,1,1,24.6,30.305,28,16.9979,15,91,106
1144.00,1,0,1,2,22.96,26.515,35,19.9995,29,117,146
1145.00,1,0,1,2,23.78,27.275,32,19.9995,18,256,274
1146.00,1,0,1,2,22.14,25.76,42,19.0012,11,211,222
1147.00,1,0,1,1,19.68,23.485,55,22.0028,14,161,175
1148.00,1,0,1,1,19.68,23.485,59,22.0028,8,131,139
1149.00,1,0,1,1,21.32,25,55,26.0027,5,119,124
1150.00,1,0,1,1,20.5,24.24,59,19.0012,8,68,76
1151.00,1,0,1,1,18.86,22.725,67,19.9995,4,40,44
1152.00,1,0,1,1,18.04,21.97,72,19.0012,12,20,32
1153.00,1,0,1,1,18.04,21.97,72,15.0013,1,7,8
1154.00,1,0,1,1,18.04,21.97,72,19.0012,2,5,7
1155.00,1,0,1,1,18.86,22.725,67,16.9979,2,6,8
1156.00,1,0,1,1,18.86,22.725,67,16.9979,0,1,1
1157.00,1,0,1,2,18.86,22.725,67,7.0015,1,6,7
1158.00,1,0,1,2,18.04,21.97,72,11.0014,2,48,50
1159.00,1,0,1,2,17.22,21.21,77,15.0013,8,108,116
1160.00,1,0,1,2,17.22,21.21,77,12.998,26,246,272
1161.00,1,0,1,2,17.22,21.21,77,12.998,15,154,169
1162.00,1,0,1,2,18.04,21.97,72,15.0013,17,78,95
1163.00,1,0,1,1,18.04,21.97,72,11.0014,31,82,113
1164.00,1,0,1,1,20.5,24.24,59,12.998,59,126,185
1165.00,1,0,1,1,24.6,31.06,43,12.998,45,131,176
1166.00,1,0,1,1,27.06,31.06,36,19.9995,73,118,191
1167.00,1,0,1,1,27.06,31.06,36,22.0028,55,117,172
1168.00,1,0,1,1,27.06,31.06,36,19.0012,68,164,232
1169.00,1,0,1,1,27.06,31.06,34,23.9994,52,275,327
1170.00,1,0,1,1,26.24,31.06,33,22.0028,29,195,224
1171.00,1,0,1,1,25.42,31.06,29,39.0007,16,146,162
1172.00,1,0,1,1,24.6,31.06,31,12.998,19,105,124
